type,amount,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CUSTOM_WITHHOLDING_TAX,17.5,2620411.84,2666938.24,184788.99,371.65,0
CUSTOM_WITHHOLDING_TAX,4.0,2666938.24,2746952.59,424151.88,344137.53,0
CASH_OUT,150000.0,2746952.59,2768707.69,65590.85,43835.75,1
CUSTOM_WITHHOLDING_TAX,11.0,2768707.69,2802173.22,44966.99,11501.46,0
CUSTOM_WITHHOLDING_TAX,32.5,2802173.22,2921712.62,835904.95,671625.55,0
CUSTOM_WITHHOLDING_TAX,17.5,2921712.62,3141609.29,1684506.07,1431686.33,0
CUSTOM_WITHHOLDING_TAX,4.0,3141609.29,3451714.04,463661.68,153556.92,0
CUSTOM_WITHHOLDING_TAX,17.5,3451714.04,3467549.17,115697.98,128929.7,0
CUSTOM_WITHHOLDING_TAX,36.0,3467549.17,3593807.1,527148.77,232681.17,0
CUSTOM_WITHHOLDING_TAX,6.66,3593807.1,3673454.3,192097.11,112449.9,0
CUSTOM_WITHHOLDING_TAX,95.0,3673454.3,3881858.78,5618886.71,6465767.14,0
PAYMENT,500.0,3881858.78,3946116.03,105254.0,40996.75,0
PAYMENT,1500.0,3946116.03,4021929.55,103759.02,27945.5,0
PAYMENT,100.0,4021929.55,4111580.34,10870247.14,10780596.35,0
PAYMENT,1000.0,4111580.34,4196084.96,446921.42,392447.25,0
PAYMENT,500.0,4196084.96,4327792.76,2143229.44,1674676.75,0
PAYMENT,500.0,4327792.76,4551104.57,289850.78,49145.16,0
PAYMENT,500.0,4551104.57,4624256.61,214796.54,141644.5,0
PAYMENT,2000.0,4624256.61,4907313.55,675184.96,392128.01,0
PAYMENT,1000.0,4907313.55,4927356.46,500713.55,480670.65,0
PAYMENT,500.0,4927356.46,5064411.36,143748.04,6693.13,0
CUSTOM_WITHHOLDING_TAX,27.5,5064411.36,5178068.04,6849235.33,6779300.28,0
COMMISSIONING,275.0,5178068.04,5243324.52,112891.15,47634.67,0
PAYMENT,1000.0,5243324.52,5465860.55,708601.42,266931.55,0
CUSTOM_WITHHOLDING_TAX,40.0,5465860.55,5633627.05,2194208.05,2026441.55,0
CUSTOM_WITHHOLDING_TAX,4.44,5633627.05,5835037.54,486065.39,266931.55,0
CUSTOM_WITHHOLDING_TAX,6.66,5835037.54,5867960.61,1464609.4,1431686.33,0
CUSTOM_WITHHOLDING_TAX,27.5,5867960.61,6031474.93,2739253.95,2575739.64,0
CUSTOM_WITHHOLDING_TAX,4.44,6031474.93,6086419.37,69876.14,14931.69,0
CUSTOM_WITHHOLDING_TAX,2.22,6086419.37,6142283.26,125226.21,69362.32,0
CUSTOM_WITHHOLDING_TAX,11.0,6142283.26,6307732.38,210843.79,45394.67,0
CUSTOM_WITHHOLDING_TAX,20.0,6307732.38,6461205.1,4664439.32,4598815.2,0
CUSTOM_WITHHOLDING_TAX,4.44,6461205.1,6473606.9,29756.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,6473606.9,6479796.83,52447.0,642103.28,0
CUSTOM_WITHHOLDING_TAX,8.88,6479796.83,6553942.16,92904.55,18759.22,0
PAYMENT,1700.0,6553942.16,6778084.29,646126.87,421984.74,0
PAYMENT,500.0,6778084.29,7027458.81,1027189.38,1305828.01,0
PAYMENT,30000.0,7027458.81,7124608.85,259151.97,162001.93,0
PAYMENT,1000.0,7124608.85,7304044.0,7434501.43,7255066.28,0
PAYMENT,2000.0,7304044.0,7549236.0,394092.44,148900.44,0
PAYMENT,5000.0,7549236.0,7582267.46,62992.0,15475.09,0
PAYMENT,2000.0,7582267.46,7865491.24,6159563.44,5876339.66,0
PAYMENT,10000.0,7865491.24,8067733.13,884772.39,682530.5,0
PAYMENT,1000.0,8067733.13,8636772.03,6166117.39,5597078.49,0
PAYMENT,3000.0,8636772.03,8804981.7,400890.84,232681.17,0
PAYMENT,1000.0,66538.96,54487.13,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,12.0,54487.13,49145.16,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,45.0,21309.0,14905.92,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,3.1,123.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.0,51229.0,48082.91,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.88,16673.0,9849.94,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,22.5,29960.53,21128.11,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,22.5,21128.11,15475.09,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,12.0,608907.09,608402.27,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,608402.27,598430.14,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,61916.0,53215.08,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,100382.0,98334.67,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,1568.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,170318.0,0.0,0.0,295226.09,0
CUSTOM_WITHHOLDING_TAX,2.22,10107.0,0.0,109367.96,183517.82,0
CUSTOM_WITHHOLDING_TAX,4.44,17354.2,0.0,0.0,841435.22,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,517791.72,592376.6,0
CUSTOM_WITHHOLDING_TAX,2.22,138608.86,125352.02,0.0,0.0,0
PAYMENT,1000.0,125352.02,0.0,13082625.04,14079522.95,0
PAYMENT,500.0,210083.73,196559.22,0.0,0.0,0
PAYMENT,1000.0,196559.22,169554.94,0.0,0.0,0
PAYMENT,20000.0,285308.05,275894.14,0.0,0.0,0
PAYMENT,1000.0,275894.14,267798.33,0.0,0.0,0
PAYMENT,1000.0,50308.0,0.0,111767.2,905734.51,0
PAYMENT,1000.0,6548.0,3293.48,0.0,0.0,0
PAYMENT,1000.0,10524.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,1351404.32,2324423.73,0
PAYMENT,2000.0,88867.0,80755.17,0.0,0.0,0
PAYMENT,500.0,100984.0,94727.87,0.0,0.0,0
PAYMENT,1000.0,21582.0,16198.97,0.0,0.0,0
PAYMENT,500.0,16198.97,7037.03,0.0,0.0,0
PAYMENT,500.0,8530.0,8505.25,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,440.0,678.0,424.78,0.0,0.0,0
COMMISSIONING,4400.0,93467.0,0.0,0.0,164382.42,0
PAYMENT,1000.0,153970.0,145835.92,0.0,0.0,0
PAYMENT,3000.0,230905.0,221609.39,0.0,0.0,0
PAYMENT,1500.0,36465.0,13324.66,0.0,0.0,0
PAYMENT,500.0,8627.0,0.0,0.0,0.0,0
PAYMENT,500.0,56906.0,0.0,703.11,889115.75,0
CUSTOM_WITHHOLDING_TAX,2.22,566.0,265.26,0.0,0.0,0
COMMISSIONING,22.2,37084.78,25658.96,0.0,0.0,0
PAYMENT,500.0,25658.96,19622.4,0.0,0.0,0
PAYMENT,1000.0,3255.0,0.0,0.0,0.0,0
PAYMENT,1000.0,25480.0,20622.08,0.0,0.0,0
PAYMENT,1000.0,478.0,105010.52,5143.09,0.0,0
PAYMENT,800.0,29413.0,26224.81,0.0,0.0,0
PAYMENT,1000.0,718.0,0.0,0.0,0.0,0
PAYMENT,250.0,16005.0,0.0,69468.31,90640.96,0
PAYMENT,1200.0,136.0,0.0,0.0,12910.33,0
PAYMENT,1500.0,20740.0,15611.86,0.0,0.0,0
PAYMENT,1000.0,30762.0,0.0,175953.83,421519.16,0
PAYMENT,5000.0,6190.0,3679.62,0.0,0.0,0
PAYMENT,1000.0,1406.0,0.0,51066.0,259622.93,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,6500.0,0.0,0.0,0.0,0.0,0
PAYMENT,2000.0,0.0,0.0,0.0,0.0,0
PAYMENT,250.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,700.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,250.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,5000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,9000.0,0.0,0.0,0.0,0.0,0
PAYMENT,5000.0,0.0,0.0,0.0,0.0,0
PAYMENT,200.0,0.0,0.0,0.0,0.0,0
PAYMENT,2000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,2000.0,0.0,0.0,0.0,0.0,0
PAYMENT,239000.0,0.0,0.0,0.0,0.0,1
PAYMENT,5000.0,106992.0,98979.11,0.0,0.0,0
PAYMENT,10000.0,1718.0,0.0,0.0,0.0,0
PAYMENT,1000.0,58247.0,42994.33,0.0,0.0,0
PAYMENT,1000.0,14937.0,12711.0,0.0,0.0,0
PAYMENT,200.0,36342.0,0.0,56601.0,0.0,0
PAYMENT,500.0,103444.0,76899.35,19043.17,0.0,0
PAYMENT,1000.0,326.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,30792.0,21820.09,0.0,0.0,0
PAYMENT,1200.0,773729.79,765001.1,0.0,0.0,0
PAYMENT,200.0,765001.1,755218.12,0.0,0.0,0
PAYMENT,1000.0,460099.0,405978.14,3326.07,57446.93,0
CUSTOM_WITHHOLDING_TAX,20.0,75311.0,0.0,1067743.66,1658746.09,0
CUSTOM_WITHHOLDING_TAX,40.0,9930.87,7918.79,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.0,7918.79,5645.44,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,32.5,16792.0,12981.57,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,12981.57,172423.33,231527.47,72085.7,0
CUSTOM_WITHHOLDING_TAX,4.0,172423.33,281605.47,178696.53,69514.39,0
CUSTOM_WITHHOLDING_TAX,2.0,281605.47,760035.64,1034285.03,346139.62,0
CUSTOM_WITHHOLDING_TAX,4.44,760035.64,808919.51,393953.68,345069.81,0
CUSTOM_WITHHOLDING_TAX,27.5,808919.51,902685.56,16183022.41,15651209.26,0
EXTERNAL_TRANSFER,5000.0,902685.56,1270520.43,4883037.95,4515203.08,0
CUSTOM_WITHHOLDING_TAX,2.0,1270520.43,1558458.42,9977117.37,9689179.38,0
CUSTOM_WITHHOLDING_TAX,2.22,1558458.42,1595818.41,88544.15,51184.15,0
CUSTOM_WITHHOLDING_TAX,2.22,1595818.41,1726235.45,134831.0,4413.96,0
CUSTOM_WITHHOLDING_TAX,22.5,1726235.45,1870946.63,11132330.16,10172117.91,0
PAYMENT,250.0,1870946.63,2227460.74,1795902.96,1289357.76,0
PAYMENT,1000.0,2227460.74,2297431.15,884441.97,814471.57,0
PAYMENT,1000.0,2297431.15,2607483.45,677196.57,669932.79,0
PAYMENT,1000.0,2607483.45,2801417.89,839003.09,645068.66,0
PAYMENT,500.0,2801417.89,2804832.63,120449.02,117034.28,0
CUSTOM_WITHHOLDING_TAX,8.88,2804832.63,2916157.96,327091.94,252367.25,0
CUSTOM_WITHHOLDING_TAX,17.5,2916157.96,3321272.44,548931.88,143817.4,0
CUSTOM_WITHHOLDING_TAX,20.0,3321272.44,3576932.55,300452.09,44791.98,0
CUSTOM_WITHHOLDING_TAX,100.0,3576932.55,3732605.97,5788056.78,5632383.36,0
CUSTOM_WITHHOLDING_TAX,4.0,3732605.97,3762285.94,134148.84,104468.87,0
CUSTOM_WITHHOLDING_TAX,4.44,3762285.94,3795802.01,12713378.36,12679862.3,0
CUSTOM_WITHHOLDING_TAX,20.0,3795802.01,3809597.35,171788.85,157993.5,0
CUSTOM_WITHHOLDING_TAX,300.0,3809597.35,3860383.27,59544.99,8759.08,0
CUSTOM_WITHHOLDING_TAX,40.0,50435.0,50164.12,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.44,39330.0,0.0,128264.94,439795.81,0
PAYMENT,5000.0,144.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,367144.26,669932.79,0
PAYMENT,1500.0,30240.0,25703.27,0.0,0.0,0
PAYMENT,1000.0,3684.0,0.0,0.0,0.0,0
PAYMENT,500.0,207.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,2193547.2,3504660.25,0
PAYMENT,1000.0,11036.0,9947.25,0.0,0.0,0
PAYMENT,500.0,24433.0,23021.38,334992.04,336403.65,0
PAYMENT,800.0,1803.0,880.07,0.0,0.0,0
PAYMENT,300.0,3128.0,0.0,0.0,0.0,0
PAYMENT,2000.0,5420.0,0.0,0.0,0.0,0
PAYMENT,1000.0,36712.0,29042.33,0.0,0.0,0
PAYMENT,1000.0,70823.0,70803.94,0.0,0.0,0
PAYMENT,1000.0,30757.0,27633.71,0.0,0.0,0
PAYMENT,500.0,43053.0,0.0,11999.56,532138.2,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,104886.0,98377.04,486866.63,314551.85,0
PAYMENT,1000.0,20997.0,10245.35,0.0,0.0,0
PAYMENT,8000.0,10245.35,6473.06,0.0,0.0,0
PAYMENT,500.0,6473.06,0.0,0.0,0.0,0
PAYMENT,1000.0,22350.0,13740.04,0.0,0.0,0
PAYMENT,1000.0,44654.0,41563.57,0.0,0.0,0
PAYMENT,250.0,41563.57,36957.6,0.0,0.0,0
PAYMENT,2000.0,20019.0,14354.64,0.0,0.0,0
PAYMENT,500.0,210162.0,202651.68,0.0,0.0,0
PAYMENT,500.0,37768.0,31635.29,0.0,0.0,0
PAYMENT,500.0,31635.29,26794.08,0.0,0.0,0
PAYMENT,500.0,26794.08,13774.6,0.0,0.0,0
PAYMENT,1000.0,13774.6,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,250.0,0.0,0.0,0.0,0.0,0
PAYMENT,850.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,1
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1500.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,32.5,0.0,0.0,0.0,0.0,0
COMMISSIONING,325.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,1500.0,0.0,0.0,0.0,0.0,0
PAYMENT,1000.0,105646.0,104587.26,0.0,0.0,0
PAYMENT,550.0,104587.26,59824.59,45948.9,90711.57,0
PAYMENT,1000.0,539899.0,530690.9,0.0,0.0,0
PAYMENT,1000.0,1457.28,0.0,0.0,0.0,0
PAYMENT,400.0,0.0,0.0,0.0,0.0,0
PAYMENT,3000.0,0.0,0.0,0.0,0.0,0
PAYMENT,700.0,5087.0,2874.31,0.0,0.0,0
PAYMENT,100.0,31183.0,23794.51,0.0,0.0,0
PAYMENT,200.0,3146.0,0.0,0.0,0.0,0
PAYMENT,6000.0,11665.0,164561.27,288.0,0.0,0
PAYMENT,95000.0,242278.0,240143.03,0.0,0.0,1
PAYMENT,700.0,26004.0,19090.92,0.0,0.0,0
PAYMENT,2000.0,91850.0,85199.42,0.0,0.0,0
PAYMENT,500.0,85199.42,70203.52,0.0,0.0,0
PAYMENT,10000.0,70203.52,31202.65,0.0,0.0,0
PAYMENT,500.0,582742.0,54119.14,12410.0,541032.86,0
CUSTOM_WITHHOLDING_TAX,8.88,25865.0,24775.02,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.88,11813.0,1286.96,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,4.0,15901.0,4722.44,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,67818.0,57009.29,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,100.0,5118.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,0.0,0.0,146571.64,271703.64,0
CUSTOM_WITHHOLDING_TAX,11.0,126.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,1161.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,21366.0,20972.3,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,20652.0,19847.29,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,451.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,11.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,92029.0,89962.96,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.88,89962.96,87723.36,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,29933.0,24228.36,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,27.5,3316.0,0.0,0.0,238567.79,0
CUSTOM_WITHHOLDING_TAX,200.0,15685.0,11504.22,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,11.0,22134.23,14205.53,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,14205.53,7700.83,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,45.0,21638.0,20482.42,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,6.66,681.0,272.76,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,17.5,82573.0,81544.59,0.0,0.0,0
PAYMENT,12000.0,391515.0,0.0,3298.05,693505.46,0
PAYMENT,1000.0,6007.0,1479.78,0.0,0.0,0
PAYMENT,1000.0,3296.0,2720.21,0.0,0.0,0
PAYMENT,600.0,2720.21,0.0,1098205.25,1626304.94,0
PAYMENT,1000.0,0.0,0.0,174250.48,0.0,0
PAYMENT,2000.0,216079.56,505302.07,26958.81,0.0,0
PAYMENT,500.0,505302.07,0.0,8528901.93,10187847.95,0
PAYMENT,1000.0,0.0,0.0,8062459.87,8680195.01,0
PAYMENT,1000.0,0.0,0.0,10202706.79,12947437.37,0
PAYMENT,500.0,0.0,0.0,5137271.29,6712636.97,0
PAYMENT,500.0,0.0,0.0,679120.78,922645.99,0
PAYMENT,1000.0,0.0,0.0,2565121.4,3504660.25,0
PAYMENT,2000.0,0.0,0.0,5410482.23,6465767.14,0
PAYMENT,1000.0,0.0,0.0,588750.46,776179.51,0
PAYMENT,1000.0,0.0,0.0,6876121.82,7329355.45,0
CUSTOM_WITHHOLDING_TAX,4.44,0.0,0.0,6258428.28,6385836.94,0
COMMISSIONING,44.4,0.0,0.0,757713.52,1328510.04,0
PAYMENT,18000.0,0.0,0.0,118545.81,230459.06,0
PAYMENT,600.0,0.0,0.0,4890257.27,5352935.74,0
PAYMENT,1000.0,0.0,0.0,21262.59,37919.65,0
PAYMENT,1000.0,0.0,0.0,935388.25,1033096.57,0
PAYMENT,3200.0,0.0,0.0,5213599.03,5251235.25,0
PAYMENT,800.0,0.0,0.0,4510966.6,4598815.2,0
PAYMENT,1000.0,0.0,0.0,1225416.83,1360079.51,0
PAYMENT,500.0,0.0,0.0,281960.33,438233.86,0
PAYMENT,50.0,0.0,0.0,196949.7,493580.49,0
PAYMENT,2000.0,0.0,0.0,10776310.74,10857989.45,0
PAYMENT,30000.0,0.0,0.0,473523.43,561712.86,0
PAYMENT,100.0,0.0,0.0,14563175.12,14658353.25,0
PAYMENT,59000.0,4057.0,0.0,0.0,0.0,0
PAYMENT,254924.0,0.0,0.0,171986.09,322941.28,1
PAYMENT,349176.0,31745.0,28516.86,0.0,0.0,1
PAYMENT,1000.0,48251.0,30144.37,0.0,0.0,0
PAYMENT,1000.0,157.0,0.0,0.0,0.0,0
PAYMENT,2000.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,7323.0,0.0,0.0,0.0,0
PAYMENT,500.0,102.0,0.0,108089.19,108483.43,0
PAYMENT,4000.0,48039.0,0.0,444.0,704355.36,0
PAYMENT,20000.0,37504.0,24580.8,0.0,0.0,1
PAYMENT,2000.0,44824.97,40092.72,0.0,0.0,0
PAYMENT,1000.0,40092.72,31678.66,0.0,0.0,0
PAYMENT,1000.0,124591.0,117307.37,0.0,0.0,0
PAYMENT,100.0,125704.0,0.0,0.0,1379628.76,0
PAYMENT,1000.0,70032.0,0.0,27725.43,428593.84,0
PAYMENT,250.0,231.0,0.0,0.0,0.0,0
PAYMENT,28400.0,20875.0,19144.27,0.0,0.0,0
PAYMENT,500.0,2426.7,0.0,0.0,0.0,0
PAYMENT,2000.0,0.0,0.0,306705.25,31831.51,0
PAYMENT,50.0,46844.35,42361.33,0.0,0.0,0
PAYMENT,1000.0,42361.33,305.66,1231782.7,1273838.38,0
PAYMENT,1000.0,305.66,0.0,9711909.04,9973139.6,0
PAYMENT,1000.0,0.0,0.0,190013.31,225460.97,0
PAYMENT,1000.0,0.0,0.0,6735578.65,6779300.28,0
PAYMENT,1000.0,0.0,0.0,518275.09,693505.46,0
PAYMENT,500.0,0.0,0.0,868584.42,1005781.48,0
PAYMENT,1000.0,0.0,0.0,573285.84,841435.22,0
PAYMENT,29500.0,0.0,0.0,472644.23,757779.01,1
PAYMENT,4000.0,0.0,0.0,182524.92,318557.28,0
PAYMENT,1000.0,0.0,0.0,7230364.46,7488671.79,0
PAYMENT,130.0,0.0,0.0,398716.26,637765.96,0
PAYMENT,1000.0,0.0,0.0,282253.75,493580.49,0
PAYMENT,1000.0,0.0,0.0,4290370.56,4441465.94,0
PAYMENT,1000.0,0.0,0.0,400950.32,532138.2,0
PAYMENT,2000.0,0.0,0.0,2518683.14,2324423.73,0
PAYMENT,10000.0,0.0,0.0,678941.54,905385.44,0
PAYMENT,500.0,0.0,0.0,158782.22,281641.27,0
PAYMENT,1000.0,0.0,0.0,75837.12,113877.36,0
PAYMENT,3000.0,0.0,0.0,362416.81,392447.25,0
PAYMENT,500.0,0.0,0.0,755218.12,889115.75,0
PAYMENT,1000.0,0.0,0.0,99862.85,128929.7,0
PAYMENT,200.0,0.0,0.0,1281611.38,1626304.94,1
PAYMENT,500.0,0.0,0.0,470794.78,532138.2,0
PAYMENT,50.0,0.0,0.0,7602515.57,7837942.9,0
PAYMENT,500.0,21.0,25242.1,13943.92,0.0,0
PAYMENT,1000.0,25215.0,24558.69,0.0,0.0,0
PAYMENT,80.0,474406.96,473392.44,0.0,0.0,0
PAYMENT,1000.0,473392.44,460470.54,0.0,0.0,0
PAYMENT,1000.0,29945.0,29885.88,0.0,0.0,0
PAYMENT,538.0,611087.0,603091.34,0.0,0.0,0
PAYMENT,1000.0,887.0,0.0,0.0,457008.04,0
PAYMENT,2000.0,341.0,0.0,19972.0,830451.77,0
PAYMENT,500.0,9935.0,8019.14,0.0,0.0,0
PAYMENT,2000.0,118425.71,0.0,46257.07,642103.28,0
PAYMENT,1000.0,0.0,0.0,0.0,0.0,0
PAYMENT,500.0,31782.0,31006.72,0.0,0.0,0
PAYMENT,1000.0,516641.0,505463.85,0.0,0.0,0
PAYMENT,800.0,308.0,176.0,0.0,0.0,0
PAYMENT,1000.0,32636.0,45381.74,0.0,0.0,0
PAYMENT,1000.0,73490.0,65756.29,0.0,0.0,0
PAYMENT,500.0,110638.0,106671.55,0.0,0.0,0
PAYMENT,1000.0,10354.0,5839.63,0.0,0.0,0
PAYMENT,1000.0,106192.0,101520.61,0.0,0.0,0
PAYMENT,2310.0,101520.61,101347.09,0.0,0.0,0
PAYMENT,500.0,118096.0,110282.59,0.0,0.0,0
PAYMENT,5000.0,110282.59,0.0,1526674.03,1655753.7,0
PAYMENT,1000.0,0.0,0.0,164242.82,244360.74,0
CUSTOM_WITHHOLDING_TAX,4.44,5638.0,3675.32,0.0,0.0,0
COMMISSIONING,44.4,30286.0,0.0,0.0,138389.21,0
PAYMENT,500.0,49193.61,45456.39,0.0,0.0,0
PAYMENT,500.0,45456.39,42950.32,0.0,0.0,0
PAYMENT,800.0,12283.0,0.0,0.0,0.0,0
PAYMENT,337.0,886.0,0.0,0.0,0.0,0
PAYMENT,1000.0,21543.0,8536.73,0.0,0.0,0
PAYMENT,600.0,12269.0,5582.46,0.0,0.0,0
PAYMENT,500.0,21669.0,20258.44,0.0,0.0,0
PAYMENT,1500.0,346.0,0.0,0.0,0.0,0
PAYMENT,1000.0,25838.0,0.0,26547.0,463012.06,0
PAYMENT,500.0,0.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,0.0,0.0,0.0,0.0,0
COMMISSIONING,22.2,75734.0,68800.46,0.0,0.0,0
PAYMENT,590.0,5026.0,4287.98,0.0,0.0,0
PAYMENT,500.0,31429.0,15809.54,0.0,0.0,0
PAYMENT,200.0,788.0,0.0,0.0,0.0,0
PAYMENT,285.0,22411.0,20345.97,0.0,0.0,0
PAYMENT,1000.0,596.09,0.0,0.0,0.0,0
PAYMENT,100.0,0.0,0.0,0.0,0.0,0
PAYMENT,100.0,664160.0,661746.86,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,374713.0,33850.04,230983.35,571846.3,0
CUSTOM_WITHHOLDING_TAX,8.88,995.0,0.0,15680.66,170082.99,0
CUSTOM_WITHHOLDING_TAX,32.5,21164.0,17633.62,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,8.88,10410.0,0.0,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,284654.9,277633.13,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,390.0,277633.13,266931.55,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,2.22,352535.03,349700.95,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,32.5,349700.95,346013.49,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,45.0,20926.0,20117.66,0.0,0.0,0
CUSTOM_WITHHOLDING_TAX,20.0,340279.98,337385.07,0.0,0.0,0
PAYMENT,72000.0,337385.07,281972.44,90698.78,146111.42,0
PAYMENT,2000.0,20289.0,0.0,128929.73,333751.15,0
PAYMENT,1000.0,2533.0,732.22,0.0,0.0,0
PAYMENT,1000.0,41077.0,40520.2,0.0,0.0,0
PAYMENT,10000.0,40520.2,0.0,519924.29,428593.84,0
PAYMENT,700.0,52381.0,45611.38,0.0,0.0,0
PAYMENT,1000.0,16389.0,11918.14,0.0,0.0,0
PAYMENT,1000.0,105906.0,105519.46,0.0,0.0,0
PAYMENT,2000.0,24580.0,18891.11,0.0,0.0,0
PAYMENT,500.0,61770.0,49705.42,0.0,0.0,0
PAYMENT,10000.0,16615.0,13880.18,0.0,0.0,0
PAYMENT,500.0,128380.0,123332.99,0.0,0.0,0
PAYMENT,1000.0,322.0,0.0,0.0,0.0,0
PAYMENT,500.0,10410.0,9314.76,1709.0,2804.24,0
PAYMENT,1000.0,28771.62,17611.34,0.0,0.0,0
PAYMENT,50.0,17611.34,7921.29,0.0,0.0,0
PAYMENT,500.0,115220.79,110325.69,0.0,0.0,0
PAYMENT,3800.0,110325.69,261792.55,13098327.28,12450400.32,0
